,Question,Mark Scheme
105,"Which statements about a reaction that has reached dynamic equilibrium are correct?

The rate of the forward reaction equals the rate of the reverse reaction.
There is no overall change in the concentrations of reactants and products.
There is no change in the measurable properties of the system.


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",A
106,"The diagram illustrates the enthalpy changes of a set of reactions. 

Which statements are correct?

The enthalpy change for the transformation U → R is +42kJ mol–1.
The enthalpy change for the transformation T → S is endothermic.
The enthalpy change for the transformation R → T is – 33kJ mol–1.


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",D
107,"The repeat unit of a polymer is shown.

Which types of intermolecular forces exist in the solid polymer?
1. temporary dipole – induced dipole interactions2. permanent dipole – permanent dipole interactions3. hydrogen bonds

1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",B
108,"The symbol for a phosphorus ion is 3315P3−.
The symbol for a potassium ion is 3719K+.
What do these two ions have in common?
1. the same number of electrons2. the same number of neutrons3. the same number of protons 

1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",B
109,"The infra-red spectrum shown was obtained from compound G.

What could be compound G?

CH3COCH2OH
CH3CH2CO2H
CH3CO2CH3
CH3CHCHCH3",C
110,"Compound Z is shown.  

What is produced in good yield when compound Z is treated with an excess of sodium carbonate solution at room temperature?",A
111,"Which statement about the use of alkane fuels in internal combustion engines is correct?

C8H18 is used as fuel in internal combustion engines and reacts with oxygen and nitrogen from the air.
In limited oxygen, CO is produced which oxidises SO2 to SO3 in the atmosphere.
The catalytic converter removes polluting gases including NO2 and CO2.
Unburnt hydrocarbons and NO2 can react in sunlight to produce photochemical smog.",D
112,"How many structural isomers are there of molecular formula C5H10O that give a red precipitate with Fehling's solution?

1
2
3
4",D
113,"Which alcohol will give a yellow precipitate when warmed with alkaline aqueous iodine?

(CH3)2CHCH2OH
(CH3)3COH
CH3CH2C(OH)(CH3)2
CH3CH(OH)CH2CH3",D
114,"Diols in which both hydroxy groups are bonded to the same carbon atom can spontaneously eliminate a molecule of water to produce a carbonyl compound. 
Which compound, after complete hydrolysis, gives a silver mirror with Tollens’ reagent?

1,1-dibromobutane
1,2-dibromobutane
1,3-dibromobutane
2,2-dibromobutane",A
115,"Ethanol can be converted into ethene in a single reaction.
Ethanol can be converted into bromoethane in a single reaction.
Under standard laboratory conditions, is a catalyst used in these reactions?



 
ethanol to ethene
ethanol to bromoethane


A
yes
yes


B
yes
no


C
no
yes


D
no
no",B
116,"Compound X contains two functional groups.

Which reagent will react with only one of the functional groups?

acidified potassium dichromate(VI)
2,4-DNPH reagent
hydrogen cyanide
NaBH4",A
117,"A polymer has the following repeat unit. It is made from two different monomers.

Which pair of monomers could be used to make this polymer?

CH2=CHCl and CH2=CH2
CH2=CHCl and CH2=CH–CH=CH2
CH3–CH2Cl and CH3–CH=CH–CH3
CH3–CH=CH–CH3 and CH2=CHCl",B
118,"What is the correct name for the compound shown? 


1,2,2-trimethylbutan-3-ol
2-ethyl-2-methylbutan-2-ol
3,3-dimethylpentan-2-ol
4-hydroxy-3,3-dimethylpentane",C
119,"The unsaturated hydrocarbon octa-1,3,5,7-tetraene, C8H10, can display geometric isomerism.
octa-1,3,5,7-tetraeneCH2=CHCH=CHCH=CHCH=CH2
How many isomers exist?

2
3
4
8",B
120,"Compound X is the oxide of a Period 3 element. Compound X reacts with water to give an acidic solution.
A solution is prepared by reacting 0.100 g of compound X with an excess of water. This solution is neutralised by exactly 25.0 cm3 of 0.100 mol dm–3 sodium hydroxide solution.
What could be the identity of compound X?

Al2O3 
MgO
P4O10 
SO3",D
121,"Which substance, when warmed with aqueous ammonium chloride, would produce an alkaline gas?

CH3CO2H
CH3CH2OH
CH3CO2CH3 
CH3CH2ONa",D
122,"Which statement about Group 17 elements and their compounds is correct?

Chlorine reacts with cold concentrated sodium hydroxide to form NaCl and NaClO3.
HCl is more thermally stable than HBr because chlorine is less electronegative than bromine.
Iodide ions are oxidised to iodine by concentrated sulfuric acid.
Silver iodide is soluble in dilute aqueous ammonia.",C
123,"Due to their similar ionic radii, the reactions of lithium and magnesium and their corresponding compounds are very similar.
Which statement about the reactions of lithium or its compounds can be predicted from this statement?

Lithium burns very slowly in oxygen.
Lithium carbonate decomposes on heating in a blue Bunsen burner flame, forming lithium oxide and carbon dioxide.
Lithium nitrate decomposes on heating, forming lithium nitrite, LiNO2, and oxygen.
Lithium reacts very violently with cold water, producing hydrogen.",B
124,"Water and ammonia take part in a reaction that produces the ammonium ion.
Which statement about this reaction is correct?

The ammonia molecule and the ammonium ion do not have dipole moments.
The bond angle changes from 109.5° in the ammonia molecule to 107° in the ammonium ion.
The reaction is a redox reaction.
The water is acting as an acid.",D
125,"AgNO3(aq) is added to a solution of a halide ion, X–(aq), and aqueous ammonia is then added.
The ionic equations for the two reactions that occur are shown.
Ag+(aq) + X–(aq)  ⇌  AgX(s)   equilibrium 1Ag+(aq) + 2NH3(aq)  ⇌  Ag(NH3)2+(aq)   equilibrium 2 
Which statement is correct?

The position of equilibrium 1 lies to the left when X– = I–.
Increasing the concentration of ammonia causes the position of equilibrium 1 to move to the left.
Kc for equilibrium 2 is larger when X– = Cl– than when X– = I–.
Equilibrium 2 is a redox reaction.",B
126,"Which row could refer to barium metal and barium hydroxide?



 
colour seenwhen the metalis burnt in O2
pH of a saturatedsolution ofthe hydroxide


A
green flame
8


B
green flame
13


C
white flame
8


D
white flame
13",B
127,"Element X, in Period 3, has the following properties.

Its oxide has a giant structure.
It forms covalent bonds with chlorine.
Its oxide will neutralise HCl(aq).

What is element X?

Mg
Al 
Si
P",B
128,"Ammonia is made by the Haber process. The reactants are nitrogen and hydrogen.
N2(g) + 3H2(g)  ⇌  2NH3(g)   ∆H is negative
What will increase the rate of the forward reaction?

adding argon to the mixture but keeping the total volume constant
decreasing the temperature
increasing the total pressure by reducing the total volume at constant temperature
removing ammonia as it is made but keeping the total volume of the mixture the same",C
129,"Sulfur dioxide and oxygen react to form sulfur trioxide. The reaction is reversible.
 2SO2(g) + O2(g) ⇌ 2SO3(g)   Kp = 2.96 × 10–9Pa–1 at 700 °C
The reaction is allowed to reach equilibrium at 700 °C. The partial pressure of O2(g) is 375kPa and the partial pressure of SO3(g) is 20.3 kPa.
What is the partial pressure of SO2(g)?

19.3 kPa
609 kPa
18 300 kPa
609 000 kPa",B
130,"Chlorine dioxide, ClO2, reacts with sodium hydroxide in the reaction shown.
2ClO2 + 2OH–  →  ClO2– + ClO3– + H2O
Which statement correctly describes this redox reaction?

Chlorine atoms are oxidised and oxygen atoms are reduced.
Chlorine atoms are reduced and oxygen atoms are oxidised.
Some chlorine atoms are oxidised and some chlorine atoms are reduced.
Some oxygen atoms are oxidised and some oxygen atoms are reduced.",C
131,"Which pair of enthalpy changes will always share the same sign (i.e. both are always exothermic or both are always endothermic)?

enthalpy change of atomisation and enthalpy change of neutralisation
enthalpy change of atomisation and enthalpy change of solution
enthalpy change of combustion and enthalpy change of hydration
enthalpy change of solution and enthalpy change of hydration",C
132,"A weather balloon is filled with 12.0 kg helium. The weather balloon reaches a height of 20 km, the pressure inside the balloon is 6000Pa and the temperature is 216K.
What is the volume of the weather balloon at this height, correct to three significant figures?

897 dm3 
1790 dm3 
897 000 dm3 
1 790 000 dm3",C
133,"A graph of pV against T is shown for a fixed mass of gas. (p = pressure, V = volume and T = temperature in K.)

Which gas gives this graph over the widest range of temperatures and pressures?

hydrogen, H2
hydrogen chloride, HCl
hydrogen fluoride, HF
oxygen, O2",A
134,"A white powder is known to be a mixture of magnesium oxide and aluminium oxide.
100 cm3 of 2mol dm–3 NaOH(aq) is just enough to dissolve the aluminium oxide in x grams of the mixture.
The reaction is shown.
Al2O3 + 2OH– + 3H2O → 2Al(OH)4–
800 cm3 of 2mol dm–3 HCl(aq) is just enough to dissolve all of the oxide in x grams of the mixture.
The reactions are shown. 
Al2O3 + 6H+ → 2Al3+ + 3H2OMgO + 2H+ → Mg2+ + H2O
How many moles of each oxide are present in x grams of the mixture?



 
aluminiumoxide
magnesiumoxide


A
0.05
0.25


B
0.05
0.50


C
0.10
0.25


D
0.10
0.50",D
135,"The structure of compound A is shown.

Some of the carbon atoms in compound A have a tetrahedral arrangement of bonds.Some of the carbon atoms in compound A have a trigonal planar arrangement of bonds.
How many carbon atoms are there of each type?



 
tetrahedral
trigonal planar


A
5
12


B
8
8


C
9
6


D
9
8",D
136,"Which atomic orbitals are occupied in an atom of phosphorus?

1p 2s 2p
2s 2p 2d
2s 2p 3s
2p 3s 3d",C
137,"An ore of manganese contains 4% by mass of MnO2 and no other manganese compound.
Which mass of manganese would be obtained from 1 tonne of this ore?

25.3 kg
40.0 kg
63.3 kg
632 kg",A
138,"What is the average oxidation number of sulfur in each compound?



 
Ca(HSO3)2
Na2S2O3


A
4
2


B
4
4


C
6
2


D
6
4",A
139,"The diagram shows part of the structure of polymer X.  

Which reagents react with polymer X?
1. aqueous sulfuric acid2. aqueous sodium hydroxide3. sodium

1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",B
140,"Three reactions of primary alcohols are listed.
Which reactions give water as one of the products?

reaction with ethanoic acid
reaction with concentrated HBr
passing the alcohol vapour over heated Al2O3


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",A
141,"During the bromination of methane, the free radical CH3• is generated. A possible termination step of this reaction is the formation of C2H6 by the combination of two free radicals.
What could be produced in a termination step during the bromination of propane?

CH3CH2CH(CH3)CH2CH3
CH3CH(CH3)CH(CH3)2
CH3CH2CH2CH(CH3)2


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",C
142,"The structure of compound R is shown.

Which statements about compound R are correct?

It has an Mr of 116.
It contains two groups that show strong absorptions between 1640 and 1740 cm–1 in itsinfrared spectrum.
Its only infrared absorption between 2500 and 3000 cm–1 is sharp and strong.


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",B
143,"Three test-tubes, X, Y and Z, each contain water.

A small amount of NaCl is added to test-tube X.
A small amount of SiCl4 is added to test-tube Y.
A small amount of AlCl3 is added to test-tube Z.

After a short time, two drops of universal indicator solution are added to each test-tube.
Which statements can be correct?

The pH in test-tube X is 7.
The pH in test-tube Y is 2.
The pH in test-tube Z is 2.


1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",A
144,"Which rows correctly show the relative electrical conductivities of the sets of three Period 3 elements?



 
greatestconductivity
→
leastconductivity


1
sodium
silicon
chlorine


2
aluminium
magnesium
phosphorus


3
sulfur
silicon
phosphorus




1, 2 and 3 are correct
1 and 2 only are correct
2 and 3 only are correct
1 only is correct",B
