,Question,Mark Scheme
122,"A power supply and a solar cell are compared using the potentiometer circuit shown. 

The potentiometer wire PQ is 100.0 cm long and has a resistance of 5.00 Ω. The power supply has an e.m.f. of 2.000 V and the solar cell has an e.m.f. of 5.00 mV.
Which resistance R must be used so that the galvanometer reads zero when PS = 40.0 cm?

395 Ω
405 Ω
795 Ω
805 Ω",C
123,"Four identical resistors are connected in a circuit, as shown.

The battery has negligible internal resistance and an e.m.f. of 30 V.
What is the potential difference between the two points X and Y? 

6.0 V
15 V
20 V
24 V",D
124,"A cell is connected to a fixed resistor. Over a long period of time, the internal resistance of the cell increases.
What is the effect of the increase in internal resistance on the electromotive force (e.m.f.) of the cell and on the power dissipated by the fixed resistor? 



 
e.m.f.
power dissipated


A
decreases
decreases


B
decreases
no change


C
no change
decreases


D
no change
no change",C
125,"A metal cube has a resistance of 4.0 Ω between opposite faces.
Ten of these cubes are put together to make a cuboid of 1 × 2 × 5 cubes.

There is no extra resistance where the faces of the cubes touch each other.
What is the resistance of the cuboid when connected between faces X and Y? 

1.6 Ω
2.0 Ω
10 Ω
40 Ω",C
126,"A student describes potential difference as the energy transferred per unit charge.
Which statement about the energy transfer is correct?

It is from electrical energy into other forms.
It is from other forms into electrical energy.
It only takes place inside a power supply.
It only takes place inside resistors.",A
127,"Two resistors R1 and R2 are made from wire of the same material.
They are connected in parallel to each other in a circuit, as shown.

The diameter of R2 is half the diameter of R1.
The resistance of R2 is three times the resistance of R1. 
What is the value of the ratio",B
128,"A constant potential difference is applied between two horizontal metal plates. A charged oil droplet is held stationary by the electric field between the plates. 

As some of the oil evaporates, the droplet loses mass and starts to accelerate. Its charge remains constant.
In which direction does the droplet accelerate, and which change needs to be made to the separation of the plates in order to stop this acceleration? 



 
direction ofacceleration
separationof the plates


A
downwards
decrease


B
downwards
increase


C
upwards
decrease


D
upwards
increase",D
129,"A stationary particle is in an electric field.
The only force on the particle is that from the electric field.
In which case is the electric field strength 5.0 × 105V m–1?

a force of 1.6 × 10–14 N acting on an electron
a force of 3.2 × 10–14 N acting on an alpha-particle
a force of 8.0 × 10–14 N acting on an alpha-particle
a force of 8.0 × 10–14 N acting on a proton",D
130,"Light of wavelength 5.30 × 10–7 m is incident normally on a diffraction grating. The first-order maximum is observed at an angle of 15.4° to the direction of the incident light.
What is the angle between the first-order and second-order diffraction maxima?

7.7°
15.4°
16.7°
32.1°",C
131,"In a dark room, a small source of red light illuminates two slits that are 0.75 mm apart. A few metres beyond the slits, the light falls on a screen producing a series of equally spaced bright lines.
Which change would cause the distance between the bright lines on the screen to be reduced?

Change the source for one emitting blue light.
Reduce the distance between the light source and the slits.
Reduce the distance between the slits to 0.55 mm.
Reduce the intensity of the light source.",A
132,"What is meant by diffraction?

the change in observed frequency when a wave source moves relative to an observer
the formation of nodes and antinodes by two progressive waves travelling in opposite directions
the spreading of a wave around the edge of an obstacle
the superposition of two waves when they meet",C
133,"A stationary wave is formed on a stretched string. The diagram illustrates the string at an instant of time when the displacement of the string is at its maximum.

The frequency of the wave is 250 Hz. Point P on the string has a vertical displacement of –1.0mm.
What will be the vertical displacement of the point P after a time of 5.0 ms?

–1.0mm
zero
+0.5mm
+1.0mm",B
134,"Two satellites in orbit around the Earth are at a constant distance of 100 km apart from each other.
Satellite X transmits a microwave pulse towards satellite Y. The pulse takes time T to reach Y.
Satellite Y then transmits a pulse of visible light towards satellite X.
What is the time taken for the pulse of light to reach X?

10–5 T 
10–3 T 
10–2 T 
T",D
135,"The horn of a train emits sound of frequency f1. While the horn is sounding, the train moves directly towards a stationary person. The speed of the train is 0.20v, where v is the speed of sound.
The frequency of the sound heard by the person is f2. 
What is the ratio",A
136,"A sound wave is displayed on the screen of a cathode-ray oscilloscope (CRO) as shown.

The time-base of the CRO is set at 2.5 ms cm–1.
What is the frequency of the sound wave?

50 Hz
100 Hz
200 Hz
400 Hz",B
137,"The displacement–time graph for an air particle in the path of a sound wave is shown. 

Which property of the sound wave must be increasing?

amplitude
frequency
period
speed",B
138,"Two waves X and Y have the same frequency. The amplitude of X is 1.5A0 and the amplitude of Y is 2.5A0. The waves meet at a point and superpose to form a resultant wave. 
For the resultant wave, what is the ratio 

1.7
2.8
4.0
16",D
139,"A tensile force of 7.00 MN is applied to a sample of steel. This causes the sample to extend by 5.00 mm in the direction of the force. The sample obeys Hooke’s law.
What is the work done to extend the sample?

17.5 J
35.0 J
17.5 kJ
35.0 kJ",C
140,"A platform is suspended by four steel wires. Each wire is 5.0 m long and has a diameter of 3.0 mm. The Young modulus of steel is 2.1 × 1011Pa.

The wires obey Hooke's law when a load of mass 200 kg is placed on the platform.
How far will the platform descend because of the extension of the wires?

1.7 × 10–4 m
4.1 × 10–4 m
1.7 × 10–3 m
6.6 × 10–3 m",C
141,"A water pump raises a mass of 27 × 103 kg of water through a vertical distance of 80 m in a time of 1.0 hour.
What is the average useful output power of the pump?

0.60 kW
5.9 kW
36 kW
350 kW",B
142,"An object of mass 0.30 kg is thrown vertically upwards from the ground with an initial velocity of 8.0 m s–1. The object reaches a maximum height of 1.9 m.
How much work is done against air resistance as the object rises to its maximum height?

4.0 J
5.6 J
9.6 J
15 J",A
143,"Some gas in a cylinder is supplied with thermal energy q.
The gas does useful work in expanding at constant pressure p from volume V0 to volume VF, as shown. 

Which expression gives the efficiency of this process?",C
144,"A ball drops onto a horizontal surface and bounces elastically.
What happens to the kinetic energy of the ball during the very short time that it is in contact with the surface?

Most of the kinetic energy is lost as heat and sound.
The kinetic energy decreases to zero and then returns to its original value.
The kinetic energy remains constant because it is an elastic collision.
The kinetic energy remains constant in magnitude but changes direction.",B
145,"A solid cylinder of density ρC, cross-sectional area A and length X is submerged in a liquid of density ρL. The upper face of the cylinder is at a depth H below the surface of the liquid, as shown.  

The acceleration of free fall is g.
Which expression gives the magnitude of the upthrust force acting on the cylinder?

ρCAHg 
ρCAXg 
ρLAHg 
ρLAXg",D
